LSOA11CD,LSOA21CD,CHGIND
E01017287,E01017287,U
E01017367,E01017367,U
E01017368,E01017368,U
E01017282,E01017282,U
E01017283,E01017283,U
E01017338,E01017338,U
E01017341,E01017341,U
E01017342,E01017342,U
E01017339,E01017339,U
E01017340,E01017340,U
E01017343,E01017343,U
E01017344,E01017344,U
E01017345,E01017345,U
E01017310,E01017310,U
E01017311,E01017311,U
E01017331,E01017331,U
E01017332,E01017332,U
E01017334,E01017334,U
E01017295,E01017295,U
E01017325,E01017325,U
E01017326,E01017326,U
E01017328,E01017328,U
E01017333,E01017333,U
E01017284,E01017284,U
E01017285,E01017285,U
E01017288,E01017288,U
E01017351,E01017351,U
E01017352,E01017352,U
E01002712,E01002712,U
E01002713,E01002713,U
E01002765,E01002765,U
E01002766,E01002766,U
E01002717,E01002717,U
E01002719,E01002719,U
E01002720,E01002720,U
E01002790,E01002790,U
E01002791,E01002791,U
E01002793,E01002793,U
E01002698,E01002698,U
E01002699,E01002699,U
E01002700,E01002700,U
E01002714,E01002714,U
E01002792,E01002792,U
E01002722,E01002722,U
E01002797,E01002797,U
E01002798,E01002798,U
E01002799,E01002799,U
E01002800,E01002800,U
E01002694,E01002694,U
E01002697,E01002697,U
E01002709,E01002709,U
E01002710,E01002710,U
E01002715,E01002715,U
E01002696,E01002696,U
E01002794,E01002794,U
E01002801,E01002801,U
W01000029,W01000029,U
E01017324,E01017324,U
W01000030,W01000030,U
W01000033,W01000033,U
E01017355,E01017355,U
W01000036,W01000036,U
E01002802,E01002802,U
E01017358,E01017358,U
W01000037,W01000037,U
E01017318,E01017318,U
W01000022,W01000022,U
E01017319,E01017319,U
W01000034,W01000034,U
E01017356,E01017356,U
W01000039,W01002007,M
E01017357,E01017357,U
W01000040,W01000040,U
E01017359,E01017359,U
W01000043,W01002007,M
E01017360,E01017360,U
W01000044,W01000044,U
E01017297,E01017297,U
W01000005,W01000005,U
E01017298,E01017298,U
W01000013,W01000013,U
E01017299,E01017299,U
W01000019,W01000019,U
E01017369,E01017369,U
W01000026,W01000026,U
W01000035,W01000035,U
E01017363,E01017363,U
W01000006,W01000006,U
E01017364,E01017364,U
W01000012,W01000012,U
E01017365,E01017365,U
W01000014,W01000014,U
E01017366,E01017366,U
W01000041,W01000041,U
E01017370,E01017370,U
W01000001,W01002008,M
E01019077,E01019077,U
W01000002,W01002008,M
E01002755,E01002755,U
W01000009,W01000009,U
E01002756,E01002756,U
W01000023,W01000023,U
E01002758,E01002758,U
W01000024,W01000024,U
E01002804,E01002804,U
W01000008,W01000008,U
E01002807,E01002807,U
W01000011,W01000011,U
E01002811,E01002811,U
W01000015,W01000015,U
E01002753,E01002753,U
W01000042,W01000042,U
W01000007,W01000007,U
E01002953,E01002953,U
E01002955,E01002955,U
E01002956,E01002956,U
E01002959,E01002959,U
E01002935,E01002935,U
E01012857,E01012857,U
E01002938,E01002938,U
E01002951,E01002951,U
E01002954,E01002954,U
E01002957,E01002957,U
E01002933,E01002933,U
E01002934,E01002934,U
E01002937,E01002937,U
E01003011,E01003011,U
E01033568,E01034576,S
E01033568,E01034577,S
E01033569,E01033569,U
E01002964,E01002964,U
E01002969,E01002969,U
E01002971,E01002971,U
E01002972,E01002972,U
E01002974,E01002974,U
E01002932,E01002932,U
E01002960,E01002960,U
E01002962,E01002962,U
E01026722,E01026722,U
E01002970,E01002970,U
E01002973,E01002973,U
E01002929,E01002929,U
E01002930,E01002930,U
E01002931,E01002931,U
E01002963,E01002963,U
E01002985,E01002985,U
E01002927,E01002927,U
E01002928,E01002928,U
E01002958,E01002958,U
E01002961,E01002961,U
E01002986,E01002986,U
E01002965,E01002965,U
E01002967,E01002967,U
E01012908,E01012908,U
E01002894,E01002894,U
E01002968,E01002968,U
E01002990,E01002990,U
E01002991,E01002991,U
E01002922,E01002922,U
E01002926,E01002926,U
E01002966,E01002966,U
E01002992,E01002992,U
E01002921,E01002921,U
E01002987,E01002987,U
E01002988,E01002988,U
E01002989,E01002989,U
E01002975,E01002975,U
E01027111,E01027111,U
E01012913,E01012913,U
E01026691,E01026691,U
E01027112,E01027112,U
E01026692,E01026692,U
E01012761,E01012761,U
E01026726,E01026726,U
E01026708,E01026708,U
E01012867,E01012867,U
E01027104,E01027104,U
E01026659,E01026659,U
E01012764,E01012764,U
E01026709,E01026709,U
E01012756,E01012756,U
E01012868,E01012868,U
E01027110,E01035413,S
E01002898,E01002898,U
E01026660,E01026660,U
E01012765,E01012765,U
E01026710,E01026710,U
E01012757,E01012757,U
E01012869,E01012869,U
E01027110,E01035414,S
E01002899,E01002899,U
E01027113,E01027113,U
E01026661,E01026661,U
E01002900,E01002900,U
E01012768,E01012768,U
E01026669,E01026669,U
E01012759,E01012759,U
E01012871,E01012871,U
E01012872,E01012872,U
E01012804,E01012804,U
E01012806,E01012806,U
E01012807,E01012807,U
E01012769,E01012769,U
E01012817,E01012817,U
E01012760,E01012760,U
E01026670,E01026670,U
E01012829,E01012829,U
E01012819,E01012819,U
E01002901,E01002901,U
E01012862,E01012862,U
E01026715,E01026715,U
E01027115,E01027115,U
E01026671,E01026671,U
E01012830,E01012830,U
E01012841,E01012841,U
E01002902,E01002902,U
E01012805,E01012805,U
E01026716,E01026716,U
E01027116,E01027116,U
E01026672,E01026672,U
E01012905,E01012905,U
E01012844,E01012844,U
E01002903,E01002903,U
E01002844,E01002844,U
E01002845,E01002845,U
E01002910,E01002910,U
E01002911,E01002911,U
E01002914,E01002914,U
E01002838,E01035714,M
E01002895,E01035714,M
E01002896,E01002896,U
E01002897,E01002897,U
E01002912,E01002912,U
E01002840,E01002840,U
E01002841,E01002841,U
E01002842,E01002842,U
E01002843,E01002843,U
E01002913,E01002913,U
E01027090,E01027090,U
E01027103,E01027103,U
E01027129,E01027129,U
E01027094,E01027094,U
E01027095,E01027095,U
E01027107,E01027107,U
E01027108,E01027108,U
E01027109,E01027109,U
E01032969,E01032969,U
E01032970,E01032970,U
E01032971,E01032971,U
E01027123,E01027123,U
E01027124,E01035411,S
E01027124,E01035412,S
E01027125,E01027125,U
E01027126,E01027126,U
E01027079,E01027079,U
E01027080,E01027080,U
E01027087,E01027087,U
E01027088,E01027088,U
E01027089,E01027089,U
E01027081,E01027081,U
E01027082,E01027082,U
E01027083,E01027083,U
E01027127,E01027127,U
E01027128,E01027128,U
E01027105,E01027105,U
E01027106,E01027106,U
E01026717,E01026717,U
E01026673,E01026673,U
E01012849,E01012849,U
E01012808,E01012808,U
E01026686,E01034770,S
E01012895,E01035464,M
E01026687,E01026687,U
E01026688,E01026688,U
E01027117,E01027117,U
E01026686,E01034771,S
E01012897,E01035464,M
E01012809,E01012809,U
E01012898,E01012898,U
E01012910,E01012910,U
E01012758,E01012758,U
E01026707,E01034772,S
E01012762,E01012762,U
E01012912,E01012912,U
E01012810,E01012810,U
E01026689,E01026689,U
E01027096,E01027096,U
E01026707,E01034773,S
E01012763,E01012763,U
E01012822,E01012822,U
E01012811,E01012811,U
E01026690,E01026690,U
E01027097,E01027097,U
E01027098,E01027098,U
E01027099,E01027099,U
E01027122,E01027122,U
E01027100,E01027100,U
E01027114,E01027114,U
E01027130,E01027130,U
E01027131,E01027131,U
E01027084,E01027084,U
E01027085,E01027085,U
E01027086,E01027086,U
E01027120,E01027120,U
E01027121,E01027121,U
E01027091,E01027091,U
E01027092,E01027092,U
E01027101,E01035415,S
E01027101,E01035416,S
E01027102,E01027102,U
E01027119,E01027119,U
E01032972,E01032972,U
E01032973,E01032973,U
E01032974,E01032974,U
E01026680,E01026680,U
E01026681,E01026681,U
E01026682,E01026682,U
E01026683,E01026683,U
E01026645,E01026645,U
E01026646,E01026646,U
E01026656,E01026656,U
E01026695,E01026695,U
E01026676,E01026676,U
E01026677,E01026677,U
E01026678,E01026678,U
E01026701,E01026701,U
E01026702,E01026702,U
E01026703,E01026703,U
E01026653,E01026653,U
E01026654,E01026654,U
E01026655,E01026655,U
E01026718,E01026718,U
E01033036,E01033036,U
E01033037,E01033037,U
E01033038,E01033038,U
E01033039,E01033039,U
E01026679,E01026679,U
E01026727,E01026727,U
E01026728,E01026728,U
E01026648,E01026648,U
E01012866,E01012866,U
E01012773,E01012773,U
E01026647,E01026647,U
E01012904,E01012904,U
E01026649,E01026649,U
E01026711,E01026711,U
E01012907,E01012907,U
E01012776,E01012776,U
E01026650,E01026650,U
E01026712,E01026712,U
E01012870,E01012870,U
E01012909,E01012909,U
E01012863,E01012863,U
E01026651,E01026651,U
E01026713,E01026713,U
E01012774,E01012774,U
E01012911,E01012911,U
E01012864,E01012864,U
E01026652,E01026652,U
E01026666,E01026666,U
E01012795,E01012795,U
E01012865,E01012865,U
E01012873,E01012873,U
E01012770,E01012770,U
E01012779,E01012779,U
E01012797,E01012797,U
E01012874,E01012874,U
E01012771,E01012771,U
E01026667,E01026667,U
E01012780,E01012780,U
E01012798,E01012798,U
E01012880,E01012880,U
E01012772,E01012772,U
E01026668,E01026668,U
E01012781,E01012781,U
E01012801,E01012801,U
E01012881,E01012881,U
E01012775,E01012775,U
E01026693,E01026693,U
E01012832,E01012832,U
E01012816,E01012816,U
E01012915,E01012915,U
E01012777,E01012777,U
E01026662,E01026662,U
E01033105,E01033105,U
E01012848,E01012848,U
E01012851,E01035465,S
E01012917,E01012917,U
E01026663,E01026663,U
E01033106,E01035471,S
E01026664,E01026664,U
E01012894,E01012894,U
E01012851,E01035466,S
E01012918,E01012918,U
E01033106,E01035472,S
E01012833,E01012833,U
E01033107,E01033107,U
E01012835,E01012835,U
E01033108,E01035469,S
E01012854,E01012854,U
E01012896,E01012896,U
E01026714,E01026714,U
E01012836,E01012836,U
E01033108,E01035470,S
E01012855,E01012855,U
E01012901,E01012901,U
E01026698,E01034768,S
E01012839,E01012839,U
E01012782,E01012782,U
E01033104,E01033104,U
E01012842,E01012842,U
E01026698,E01034769,S
E01012840,E01012840,U
E01012785,E01012785,U
E01033109,E01033109,U
E01012843,E01012843,U
E01026699,E01026699,U
E01012824,E01012824,U
E01012786,E01012786,U
E01012859,E01012859,U
E01012845,E01012845,U
E01026700,E01026700,U
E01026704,E01026704,U
E01026705,E01026705,U
E01026706,E01026706,U
E01026665,E01026665,U
E01026674,E01026674,U
E01026675,E01026675,U
E01026694,E01026694,U
E01026684,E01026684,U
E01026685,E01026685,U
E01026719,E01026719,U
E01026720,E01026720,U
E01026721,E01026721,U
E01026642,E01026642,U
E01026643,E01026643,U
E01026644,E01026644,U
E01026723,E01026723,U
E01026724,E01026724,U
E01026725,E01026725,U
E01026696,E01026696,U
E01026697,E01026697,U
E01012825,E01012825,U
E01012787,E01012787,U
E01012834,E01012834,U
E01012837,E01012837,U
E01012788,E01012788,U
E01012838,E01012838,U
E01012789,E01012789,U
E01012821,E01012821,U
E01012823,E01035463,M
E01012826,E01035463,M
E01012827,E01012827,U
E01012828,E01012828,U
E01012766,E01012766,U
E01012767,E01012767,U
E01012914,E01012914,U
E01012916,E01012916,U
E01012812,E01012812,U
E01012813,E01012813,U
E01012814,E01012814,U
E01012815,E01012815,U
E01012818,E01012818,U
E01012791,E01012791,U
E01012792,E01012792,U
E01012793,E01012793,U
E01012794,E01012794,U
E01012846,E01012846,U
E01012889,E01012889,U
E01012891,E01012891,U
E01012875,E01012875,U
E01012892,E01012892,U
E01012847,E01012847,U
E01012876,E01012876,U
E01012893,E01012893,U
E01012820,E01012820,U
E01012858,E01012858,U
E01012877,E01012877,U
E01012899,E01012899,U
E01012860,E01012860,U
E01012878,E01012878,U
E01012900,E01012900,U
E01012886,E01012886,U
E01012888,E01012888,U
E01033110,E01035467,S
E01033110,E01035468,S
E01012882,E01012882,U
E01012883,E01012883,U
E01012884,E01012884,U
E01012887,E01012887,U
E01032595,E01032595,U
E01003006,E01003006,U
E01003007,E01003007,U
E01003008,E01003008,U
E01003009,E01003009,U
E01003010,E01003010,U
E01002952,E01002952,U
E01012879,E01012879,U
E01012778,E01012778,U
E01012783,E01012783,U
E01012784,E01012784,U
E01012790,E01012790,U
E01012906,E01012906,U
E01012902,E01012902,U
E01012903,E01012903,U
E01012796,E01012796,U
E01012799,E01012799,U
E01012800,E01012800,U
E01012802,E01012802,U
E01012803,E01012803,U
E01012850,E01012850,U
E01012852,E01012852,U
E01012856,E01012856,U
E01011017,E01011017,U
E01011018,E01011018,U
E01011019,E01011019,U
E01011020,E01011020,U
E01011021,E01011021,U
E01011050,E01011050,U
E01011022,E01011022,U
E01011126,E01011126,U
E01011127,E01011127,U
E01011052,E01011052,U
E01011156,E01011156,U
E01011053,E01011053,U
E01011158,E01011158,U
E01011059,E01011059,U
E01011159,E01011159,U
E01011062,E01011062,U
E01011160,E01011160,U
E01006496,E01006496,U
E01002977,E01002977,U
E01011064,E01011064,U
E01011162,E01011162,U
E01006498,E01006498,U
E01002980,E01002980,U
E01011068,E01011068,U
E01011025,E01011025,U
E01011227,E01011227,U
E01006499,E01006499,U
E01011259,E01011259,U
E01002981,E01002981,U
E01011069,E01011069,U
E01011184,E01011184,U
E01011026,E01011026,U
E01011228,E01011228,U
E01011146,E01011146,U
E01006440,E01006440,U
E01011261,E01011261,U
E01002984,E01002984,U
E01011241,E01011241,U
E01011136,E01011136,U
E01011185,E01011185,U
E01011071,E01011071,U
E01011151,E01011151,U
E01006442,E01006442,U
E01011262,E01011262,U
E01002923,E01002923,U
E01011242,E01011242,U
E01011137,E01011137,U
E01011187,E01011187,U
E01011072,E01011072,U
E01011202,E01011202,U
E01006443,E01006443,U
E01011263,E01011263,U
E01011243,E01011243,U
E01002925,E01002925,U
E01011244,E01011244,U
E01011101,E01011101,U
E01011128,E01011128,U
E01006444,E01006444,U
E01002993,E01002993,U
E01011103,E01011103,U
E01011060,E01011060,U
E01011205,E01011205,U
E01011189,E01011189,U
E01011073,E01011073,U
E01006445,E01006445,U
E01006448,E01006448,U
E01011130,E01011130,U
E01011090,E01011090,U
E01002995,E01002995,U
E01011078,E01011078,U
E01011061,E01011061,U
E01011104,E01011104,U
E01006465,E01006465,U
E01006492,E01006492,U
E01033542,E01034584,S
E01011095,E01011095,U
E01002999,E01002999,U
E01011086,E01011086,U
E01011063,E01011063,U
E01011105,E01011105,U
E01006482,E01006482,U
E01006493,E01006493,U
E01033542,E01034585,S
E01011097,E01011097,U
E01002915,E01002915,U
E01011087,E01011087,U
E01011065,E01011065,U
E01011212,E01011212,U
E01006483,E01006483,U
E01006494,E01006494,U
E01011121,E01011121,U
E01011099,E01011099,U
E01002916,E01002916,U
E01011088,E01011088,U
E01011066,E01011066,U
E01011213,E01011213,U
E01006484,E01006484,U
E01006449,E01006449,U
E01006450,E01006450,U
E01006451,E01006451,U
E01006452,E01006452,U
E01006497,E01006497,U
E01006500,E01006500,U
E01006501,E01006501,U
E01006504,E01006504,U
E01006505,E01006505,U
E01006472,E01006472,U
E01006485,E01006485,U
E01006486,E01006486,U
E01006487,E01006487,U
E01006488,E01006488,U
E01006489,E01006489,U
E01006477,E01006477,U
E01006478,E01006478,U
E01006479,E01006479,U
E01006480,E01006480,U
E01006481,E01006481,U
E01006471,E01006471,U
E01006473,E01006473,U
E01006474,E01006474,U
E01006475,E01006475,U
E01006476,E01006476,U
E01006420,E01006420,U
E01006424,E01006424,U
E01006502,E01006502,U
E01006503,E01006503,U
E01006421,E01006421,U
E01006425,E01006425,U
E01006430,E01006430,U
E01006433,E01006433,U
E01006419,E01006419,U
E01006422,E01006422,U
E01006423,E01006423,U
E01006427,E01006427,U
E01006426,E01006426,U
E01006495,E01006495,U
E01011214,E01011214,U
E01011122,E01011122,U
E01011027,E01011027,U
E01011222,E01011222,U
E01006454,E01006454,U
E01002917,E01002917,U
E01011150,E01011150,U
E01011215,E01011215,U
E01011123,E01011123,U
E01011124,E01011124,U
E01011125,E01011125,U
E01011129,E01011129,U
E01011138,E01011138,U
E01011139,E01011139,U
E01011140,E01011140,U
E01011141,E01011141,U
E01011132,E01011132,U
E01011142,E01011142,U
E01011217,E01011217,U
E01011218,E01011218,U
E01011216,E01011216,U
E01011219,E01011219,U
E01011220,E01011220,U
E01011221,E01011221,U
E01011046,E01011046,U
E01011100,E01011100,U
E01011102,E01011102,U
E01011108,E01011108,U
E01011133,E01011133,U
E01011134,E01011134,U
E01011143,E01011143,U
E01011144,E01011144,U
E01011260,E01011260,U
E01011257,E01011257,U
E01011258,E01011258,U
E01011190,E01011190,U
E01006456,E01006456,U
E01002920,E01002920,U
E01011155,E01011155,U
E01011195,E01011195,U
E01006457,E01006457,U
E01011039,E01011039,U
E01011028,E01011028,U
E01002924,E01002924,U
E01011207,E01011207,U
E01011196,E01011196,U
E01006458,E01006458,U
E01011042,E01011042,U
E01011030,E01011030,U
E01002976,E01002976,U
E01011234,E01011234,U
E01011197,E01011197,U
E01006490,E01006490,U
E01011047,E01011047,U
E01011210,E01011210,U
E01011252,E01011252,U
E01011253,E01011253,U
E01011254,E01011254,U
E01011255,E01011255,U
E01011256,E01011256,U
E01011038,E01011038,U
E01011041,E01011041,U
E01011106,E01011106,U
E01011107,E01011107,U
E01011201,E01011201,U
E01011203,E01011203,U
E01011209,E01034586,S
E01011209,E01034587,S
E01011211,E01011211,U
E01011040,E01011040,U
E01011043,E01011043,U
E01011044,E01011044,U
E01011045,E01011045,U
E01011089,E01011089,U
E01011091,E01011091,U
E01011092,E01011092,U
E01011200,E01011200,U
E01011204,E01011204,U
E01011206,E01011206,U
E01011208,E01011208,U
E01011240,E01011240,U
E01011231,E01011231,U
E01011236,E01011236,U
E01011238,E01011238,U
E01011239,E01011239,U
E01011093,E01011093,U
E01011094,E01011094,U
E01011096,E01011096,U
E01011098,E01011098,U
E01006491,E01006491,U
E01006415,E01006415,U
E01006417,E01006417,U
E01006436,E01006436,U
E01006437,E01006437,U
E01006447,E01006447,U
E01006455,E01006455,U
E01006506,E01006506,U
E01006507,E01006507,U
E01006508,E01006508,U
E01006509,E01006509,U
E01006510,E01006510,U
E01006416,E01006416,U
E01006418,E01006418,U
E01006434,E01006434,U
E01006435,E01006435,U
E01006438,E01006438,U
E01006439,E01006439,U
E01006446,E01006446,U
E01006412,E01006412,U
E01006413,E01006413,U
E01006414,E01006414,U
E01006441,E01034832,S
E01006441,E01034833,S
E01006460,E01006460,U
E01006461,E01006461,U
E01006463,E01034834,S
E01006463,E01034835,S
E01006464,E01006464,U
E01006466,E01006466,U
E01006453,E01006453,U
E01006467,E01006467,U
E01006470,E01006470,U
E01033228,E01033228,U
E01006459,E01006459,U
E01006462,E01006462,U
E01011070,E01011070,U
E01002978,E01002978,U
E01011232,E01011232,U
E01011031,E01011031,U
E01011054,E01011054,U
E01011013,E01011013,U
E01011014,E01011014,U
E01011023,E01011023,U
E01011024,E01011024,U
E01011067,E01011067,U
E01011247,E01011247,U
E01011249,E01011249,U
E01011251,E01011251,U
E01011245,E01011245,U
E01011246,E01011246,U
E01011248,E01011248,U
E01011250,E01011250,U
E01011015,E01011015,U
E01011029,E01011029,U
